13084
63531
36560
28138
12175
99502
93558
47108
80516
50611
90003
15458
68945
85312
42370
53929
64440
75047
52075
62358
55756
17310
15742
15710
47872
76679
33900
3869
6484
75797
94122
92414
35249
93953
10456
80524
81148
50229
46380
15135
67732
62425
19567
75146
96604
94802
15059
25262
78393
65534
8079
44507
20010
12751
95833
69345
75262
48329
37077
46074
57741
87503
18930
18705
16403
86514
98139
72682
34001
12237
54471
55811
22035
12413
56902
76527
29583
8048
16321
17215
92688
25985
94291
5454
38941
25913
29230
29435
72368
71208
97864
87104
71459
68815
35647
96718
9844
95936
57066
27936
73938
49468
12771
85055
97825
49752
33449
19355
24009
18946
22469
78251
48844
19850
75157
22443
56742
38054
12066
84760
25033
99751
92128
23129
75201
33541
12423
12852
51343
49861
7019
28436
34992
37752
28206
60399
99684
64494
41535
61610
97068
27425
21737
98064
6019
36046
75420
61568
23423
8086
22843
92501
58533
90211
6154
56231
15281
99352
26750
99557
62326
85013
12288
75125
87014
47730
61048
54618
61756
96388
48272
89826
97413
54423
60701
78469
50831
63030
99706
5839
76051
56041
90230
30602
32611
49837
74102
36536
40385
5676
84013
37863
27950
55719
70584
60161
47617
46203
20220
26815
75380
91222
42788
58362
50434
48445
67952
19009
83002
57651
970
21790
12082
93190
45430
72189
79323
99664
58402
65771
3838
59443
85539
20065
62512
56756
19720
12514
42202
94089
99529
51106
62942
53581
95345
95173
50431
54128
77268
92652
36801
60503
19353
14809
43127
93424
27982
78058
99401
53186
32561
74363
52808
25572
35950
95969
71040
11733
30664
43320
24935
70586
28464
94144
19188
88538
56165
96782
92182
35490
58063
20407
60930
93623
91365
87540
66948
68702
8220
63458
95816
54664
58495
42503
91386
40330
23464
30342
55339
76875
33160
32812
75390
98101
49281
22027
27023
13685
65276
46634
41011
70571
67837
30575
67431
64124
82081
5079
21703
36429
22182
43604
74868
62558
92838
62476
4544
15127
33447
46325
32228
6384
58220
68355
55449
68367
69347
93776
56357
67758
15022
32951
65675
77662
96942
78213
12220
56046
94123
67059
72350
93282
32173
2826
75164
47471
8905
92255
751
78371
623
97281
61625
16538
56164
50581
46013
89834
89003
12487
62088
16840
79096
48879
85740
54858
88254
67701
35763
98635
41301
56573
31006
9508
67530
6267
42408
70359
72820
16730
98008
33956
37690
59081
36117
22748
29615
93555
33081
61371
92881
38862
50042
91979
92404
40122
69134
78145
87745
99576
13657
61753
95564
65584
98310
19440
57194
90723
81419
24613
53150
36033
79407
70004
60599
5460
60608
40434
71430
28574
7040
45155
21675
38631
42724
32606
82434
47580
7983
28755
72060
9839
65786
11743
92886
63567
72338
40581
59729
55005
17833
38738
62325
33950
99610
46778
80135
13730
20558
95526
85203
12420
24605
13112
47909
27834
10031
93430
5759
41339
49230
31046
9339
41764
93780
39363
97627
94596
98575
55003
19525
84315
99356
30374
77041
93604
27242
85749
35643
57465
72830
32009
52049
95372
55103
94623
34102
48046
55126
10940
35613
25928
68949
28204
24977
12998
32919
77037
70010
99031
2339
93551
85224
9357
59107
6020
15510
49613
25134
67730
39665
31220
78275
23432
97426
68382
1031
68785
64744
95834
44718
42303
84759
12941
21404
79019
29152
20107
64643
59015
68977
17404
87823
72863
25419
6804
51346
15350
19020
65543
3468
46808
73946
12302
95703
59016
16412
98074
78723
99333
59257
3860
21504
19610
83227
32617
9464
72105
4413
83756
2140
92202
9825
98238
7027
61814
26731
50569
46899
54969
1969
4658
25665
87125
95026
66849
94302
64067
31199
39755
4951
61433
8219
81639
9622
95682
21659
29647
6750
33620
15064
50613
86437
69120
87522
95361
32229
18037
63774
29346
15784
75799
77286
39302
56453
94582
46161
7764
61603
32412
62479
16505
76234
92366
81642
38076
37235
78408
1842
78460
4966
622
45434
82051
65230
1106
64641
50594
17508
84121
4746
59065
57059
35815
21082
17122
35545
72837
42081
37716
66044
82831
51637
16229
46962
49912
87936
20151
22719
46385
93279
12159
57571
25275
33618
70519
23409
84020
47404
60952
39206
12844
31909
48070
17113
32320
50076
37811
70131
78246
91008
24714
65501
28640
74440
93276
50228
89046
80104
79946
75440
33610
51533
36527
93457
96204
89703
18371
20509
44096
20662
57445
21217
44626
1351
66438
71080
18463
940
75312
13089
43540
98836
47930
79960
58443
95135
32792
8104
46915
11724
72040
91385
97543
69145
55485
57313
78726
86322
8888
40048
33247
32121
20040
96763
32568
79916
83834
60628
79836
74743
44685
6237
